Unnamed: 0,ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long
11726123,365-42-7207,6011915428205929,Sharon,Hernandez,F,797 Moore Via,College Park,MD,20740,38.9963,-76.9299,36588,Newspaper journalist,1965-03-17,703901923824,adults_50up_female_urban.json,397bb580c228e981552cc17dde76cc61,2019-06-14,09:43:29,1560485609,grocery_pos,49.25,0,fraud_Kutch and Sons,38.398534,-77.51245
14262465,391-15-6323,4085887704358112888,Adrienne,Jones,F,613 Lucas Cliffs,Langhorne,PA,19047,40.1813,-74.9104,35056,"Designer, exhibition/display",1994-12-02,502613191745,adults_2550_female_urban.json,ab211f6b7bd0ba843b891a88d444b82f,2019-02-21,01:59:16,1550694556,grocery_net,5.56,0,fraud_VonRueden Group,40.386151,-74.823923
21150051,363-26-4179,6011623867324801,Carlos,Mitchell,M,7875 Megan Stravenue,Ventura,CA,93003,34.2846,-119.2222,112613,Building control surveyor,1978-08-16,654596401472,adults_2550_male_urban.json,e76e32c29c6fd3319249ed368484ddfc,2019-07-08,08:36:39,1562555199,grocery_pos,49.04,0,fraud_Rau and Sons,34.515555,-118.50973
22793697,490-64-9629,213187456347374,Carol,Maynard,F,09306 Jerry Lane,Augusta,GA,30904,33.4737,-82.0131,202193,Civil Service administrator,1988-03-20,57677855445,adults_2550_female_urban.json,13db234c8826a86d5dcd38e08a934ca7,2020-10-09,23:12:34,1602265354,kids_pets,105.68,0,fraud_Nolan-Williamson,33.014139,-81.296217
28618789,121-77-4558,6596506378952520,Patricia,Hughes,F,10654 Samuel Track Suite 734,Portland,OR,97212,45.5441,-122.6423,841711,"Lecturer, further education",1991-01-18,287883824145,adults_2550_female_urban.json,c9a580ee9c6d95a741bfef37afb40260,2019-04-10,01:34:47,1554840287,grocery_pos,166.96,0,fraud_Padberg-Welch,45.824658,-121.900769
17949382,316-71-6190,3505419637543816,Cheryl,Haley,F,5365 Li Stream Suite 669,Lincoln,CA,95648,38.8942,-121.2908,47354,Sports development officer,1998-09-29,733965356883,adults_2550_female_urban.json,c9e793ba9132ce22fc5f9b6d35946109,2020-12-08,16:46:19,1607426179,personal_care,13.03,0,fraud_Morissette-Schaefer,38.266435,-121.293681
34598778,464-10-2434,6586453068223577,Kirk,Rice,M,8563 Watkins Trafficway Suite 356,Renton,WA,98057,47.4714,-122.2203,141407,Facilities manager,1955-10-22,628074330747,adults_50up_male_urban.json,b1f15c49eae5c080a5ad1161b30778bc,2019-11-05,08:37:04,1572923224,shopping_pos,4.84,0,"fraud_Okuneva, Schneider and Rau",48.426296,-122.696428
6260706,776-69-1239,6530513040050856,Michael,Chavez,M,364 Oneill Inlet Suite 632,Spring,TX,77379,30.0377,-95.5326,316665,Professor Emeritus,1964-05-07,15449525230,adults_50up_male_urban.json,2a70eac960f7bb8577be540e88166397,2020-07-04,13:55:42,1593851142,home,11.92,0,"fraud_Crist, Jakubowski and Littel",29.100692,-95.006639
9480321,123-57-2381,4132800019595,Shawn,Evans,M,749 Johnson Ford,Greensburg,IN,47240,39.2998,-85.4918,20832,Forest/woodland manager,1945-06-07,487103932927,adults_50up_male_urban.json,20e4ac0bf1182ab891eaa1bddac0f9ef,2020-02-19,00:16:21,1582051581,food_dining,114.6,0,fraud_Kihn-Schuster,38.549688,-86.074568
23616428,839-74-6157,4607646212065006,Sandra,Gordon,F,94645 Ortiz Plains,La Grande,OR,97850,45.3304,-118.0852,16955,Consulting civil engineer,1990-11-06,589579865991,adults_2550_female_urban.json,533024637133b15812f2d3cb7a299839,2020-07-27,17:33:14,1595851394,home,65.83,0,"fraud_Windler, Goodwin and Kovacek",44.510301,-118.601887
25096640,805-10-5003,3569993934497432,Laura,Nelson,F,0882 Jeffrey Ramp Suite 862,Kihei,HI,96753,20.7441,-156.4475,26892,Trade union research officer,2002-10-03,527091056867,young_adults_female_urban.json,5d9bea1410b5ec5c718a38a49cd63de1,2020-02-02,16:50:11,1580642411,entertainment,4.94,0,fraud_Wilkinson Ltd,20.370733,-156.970243
31283002,483-36-8935,4681014982022500,Jeremy,Norris,M,5185 Robert Viaduct Apt. 425,Aurora,CO,80016,39.6012,-104.7394,389246,Land,1984-06-04,211565161204,adults_2550_male_urban.json,d598e8294e509ed82ead69f5f27d4b02,2019-11-29,23:34:32,1575050672,shopping_net,3.96,0,"fraud_Kuhic, Bins and Pfeffer",39.257734,-104.277921
17781194,233-27-8032,344284925693496,Kimberly,Wilson,F,5581 Edward Shoals Apt. 510,Bolivar,OH,44612,40.6347,-81.4464,5293,"Accountant, chartered management",1994-05-11,544554863161,adults_2550_female_urban.json,be6d5ded17085827ce0540bd01271b7e,2019-07-27,07:42:51,1564193571,misc_pos,175.43,0,fraud_Howe Ltd,40.320707,-80.803087
34280791,621-92-6233,4332371539255899,Travis,Bowman,M,1697 Connor Crossing,Rochester,NY,14616,43.2346,-77.6577,478127,Emergency planning/management officer,1972-08-05,715502204736,adults_50up_male_urban.json,1d9c6e436457d6926206c41104dbb113,2019-07-15,05:11:44,1563147704,misc_net,6.97,0,"fraud_Rohan, White and Aufderhar",44.181912,-76.868175
16622021,799-94-8548,4762647081083,Eric,Macias,M,44814 Tara Underpass,Houston,TX,77066,29.961,-95.4947,2906700,Outdoor activities/education manager,1998-01-16,326210929185,adults_2550_male_urban.json,0e02e59add86e0e86c022d956fbea0bc,2019-10-01,21:29:09,1569945549,misc_pos,45.68,0,"fraud_Wiza, Schaden and Stark",30.346878,-96.008959
30656282,486-53-8231,676285683501,Henry,Holloway,M,4027 Cox Roads,Cortland,OH,44410,41.3251,-80.7327,17409,Recycling officer,1992-08-25,58740346422,adults_2550_male_urban.json,ebda606881fb35a217ca718ec39a2497,2019-08-01,06:18:57,1564620537,misc_net,60.59,0,fraud_Kerluke Inc,41.943271,-80.890028
30663068,565-88-4897,6548223286425040,Jason,Moyer,M,742 Cox Viaduct,Evergreen Park,IL,60805,41.722,-87.7024,19852,Sport and exercise psychologist,1982-03-23,985887616806,adults_2550_male_urban.json,f932ce28f7c62cb2da630b017e6bb647,2019-07-15,02:50:05,1563139205,grocery_pos,1.51,0,fraud_Auer-Mosciski,42.040959,-88.412187
30539575,677-87-2287,4978827712600705,Kristen,Allen,F,295 Jones Cliff Suite 846,Boyceville,WI,54725,45.0642,-92.0248,2897,Energy engineer,2000-03-22,730503698482,young_adults_female_urban.json,dfee0a98fd263b2492715577a61f7c03,2019-10-13,19:38:48,1570975728,shopping_net,3.3,0,fraud_Stamm-Witting,45.773512,-92.19203
18217089,586-65-4280,4535019546358045096,Donna,Rivera,F,49795 Lyons Ridge Apt. 658,Wichita,KS,67219,37.7719,-97.3175,409656,"Administrator, local government",1988-11-09,569028805176,adults_2550_female_urban.json,8a4eb4e1744629d52b97d2e16508b55a,2020-07-08,13:41:24,1594195884,home,24.24,0,fraud_Botsford and Sons,37.986875,-97.443811
8648969,888-84-2079,3532536729466718,Madeline,Beard,F,8457 Murphy Alley,Brandon,FL,33510,27.9551,-82.2966,79613,Chief Financial Officer,1957-06-08,697753726506,adults_50up_female_urban.json,ac02845a73e239712ddfcea842d06bbd,2020-06-25,14:50:52,1593076852,home,96.04,0,fraud_Altenwerth-Kilback,28.353147,-82.171872
21580846,014-18-2590,2720494598500452,Aaron,Marshall,M,12888 Delgado Divide,Colchester,VT,5446,44.536,-73.2022,17107,Financial adviser,1987-04-21,985936965598,adults_2550_male_urban.json,435f177b7c45ce4dcc5f49b487ba5a5b,2019-09-14,20:13:42,1568472222,misc_pos,7.58,0,"fraud_Wintheiser, Dietrich and Schimmel",43.843475,-73.855391
22770150,410-23-9822,3539041040633149,Julie,Foster,F,09164 Jones Ridges,Commerce City,CO,80022,39.8259,-104.9113,42699,Cabin crew,1976-02-02,615526359299,adults_2550_female_urban.json,733cdde1dee0eb46e04de916ca0b0a2d,2019-12-11,20:47:07,1576077427,shopping_pos,312.77,0,"fraud_Schuppe, Nolan and Hoeger",38.934659,-105.682099
30280938,236-88-6280,4827796902502,Alexis,Johnson,F,8285 Chapman Manor,San Antonio,TX,78213,29.5234,-98.5273,1595797,Information officer,1978-04-14,531953532681,adults_2550_female_urban.json,d2a65a01cc77c80c767f7a9251b89deb,2019-02-15,11:27:46,1550210266,grocery_net,53.86,0,fraud_Cassin-Harvey,30.108099,-99.306938
23409246,046-92-8892,376612279241648,Jane,Stanley,F,24710 Kayla Field Apt. 760,Fort Payne,AL,35968,34.4898,-85.7657,21205,Logistics and distribution manager,1975-07-08,293545268332,adults_2550_female_urban.json,b0cffdf2bf61e9fb9af15729717eea33,2020-06-05,16:12:23,1591353743,health_fitness,7.67,0,"fraud_Mante, Luettgen and Hackett",34.788162,-86.032612
28602591,578-81-4441,4284720620425174448,Valerie,Gray,F,8924 Murphy Lodge,Winchester,VA,22602,39.1501,-78.269,70166,Restaurant manager,1987-11-23,895529312319,adults_2550_female_urban.json,18237b5c549d944240554fa9907259df,2020-10-02,13:32:43,1601625763,kids_pets,95.94,0,fraud_Bode-Schuster,38.91843,-78.545259
2304849,013-85-7414,4955422032186556,Kayla,Scott,F,184 Traci Underpass,Portland,TN,37148,36.5673,-86.5059,22320,Theatre stage manager,1990-03-07,669912559337,adults_2550_female_urban.json,9c8e237ffd22a97ce733dbe0cb62602c,2020-01-11,15:44:11,1578737651,shopping_pos,133.18,0,fraud_Kihn Inc,36.661477,-85.749272
303759,435-25-5976,2262814427452787,Bryan,Cooper,M,0507 Bryan Cove Suite 451,Danbury,CT,6810,41.3917,-73.4532,80882,Haematologist,1975-03-01,503847131024,adults_2550_male_urban.json,24543eabfe1f8b611b6042256fab6bd3,2019-12-12,17:28:04,1576151884,shopping_pos,74.32,0,fraud_Pouros-Haag,41.13476,-73.429116
20259445,258-36-9075,3564528685859649,Mary,Parsons,F,3858 Oneill Pike Suite 124,Nevada City,CA,95959,39.3017,-120.9717,17838,"Engineer, agricultural",1959-09-19,603947965633,adults_50up_female_urban.json,3c95dd7ca7a44acdf8aa2511503e4328,2019-06-07,02:07:26,1559853446,grocery_pos,9.89,0,fraud_McDermott-Weimann,38.589247,-121.380679
667135,100-55-5138,3539132273571138,Darius,Wise,M,598 Elizabeth Fall,Smithtown,NY,11787,40.8542,-73.2138,35772,Accommodation manager,1981-12-23,317965968967,adults_2550_male_urban.json,a8455fb302f41d0562f54e481266ac94,2020-08-15,20:53:55,1597505035,home,32.77,0,"fraud_Prosacco, Kreiger and Kovacek",41.535509,-73.66297
32544919,060-16-2985,3553057361090199,Alison,Macdonald,F,869 Roberts Isle,Worcester,MA,1602,42.2703,-71.8417,181315,Nutritional therapist,1954-10-08,318123589504,adults_50up_female_urban.json,25c12b0abc0facc023a57d2a19b70909,2019-08-17,07:47:08,1566008228,misc_pos,51.85,0,fraud_Dickinson Ltd,42.292909,-71.449831
33106192,227-60-5201,2287405418291853,Thomas,Stanley,M,794 Diane Cliffs Suite 386,Cordova,TN,38016,35.1602,-89.7816,78138,Marketing executive,1972-04-13,561556810739,adults_50up_male_urban.json,eaa840887bc2ac088fcbcf2cf4fc62a7,2020-05-11,16:06:25,1589193385,health_fitness,59.64,0,fraud_Hirthe-Beier,34.343438,-90.370909
28608878,428-37-4260,4418195896675,Jaime,Shelton,F,36772 Graves Estate Apt. 372,Salt Lake City,UT,84115,40.7145,-111.8931,594043,Glass blower/designer,1978-07-07,708840841630,adults_2550_female_urban.json,dad12db011a5deb8a5ce6f05bb4c875c,2020-01-28,12:41:55,1580195515,entertainment,70.5,0,"fraud_Welch, Rath and Koepp",40.174261,-112.541123
2033989,708-44-3293,3536184412346289,Jean,Stewart,F,9742 Bradley Cliff,Lebanon,TN,37090,36.1185,-86.263,54054,"Lighting technician, broadcasting/film/video",1975-07-29,985861608465,adults_2550_female_urban.json,da0a810014972894495d3404c54696c5,2019-10-03,23:40:32,1570126232,shopping_net,183.26,0,fraud_Price Inc,35.456861,-86.201863
6624305,367-73-1811,4252199453799,Veronica,Reeves,F,02196 Brewer Flats,Golden,CO,80403,39.8232,-105.2825,57589,"Therapist, speech and language",1972-09-02,541178363510,adults_50up_female_urban.json,a6fdfa72c9f37c166c022fa08b49fe23,2020-05-26,14:41:59,1590484319,health_fitness,15.53,0,fraud_Shields-Wunsch,39.186342,-104.648367
19398819,335-49-7511,4442552342116783810,Dustin,Mills,M,6282 Donna Knolls,Orlando,FL,32822,28.4944,-81.2902,878243,Health service manager,1941-01-06,343291477074,adults_50up_male_urban.json,f1ecc722ff75afa3c9b4038d7fa269fd,2020-11-20,19:11:09,1605879669,personal_care,87.74,0,fraud_Morissette-Schaefer,27.989309,-81.497006
5483493,783-74-2511,3516936895663355,Ryan,Schwartz,M,82616 Anderson Keys,Lindenhurst,NY,11757,40.6884,-73.3745,45700,Occupational psychologist,1981-10-15,429403651923,adults_2550_male_urban.json,dbced63571ccdb01b78a0aa6d4a2a8a0,2020-03-20,17:46:33,1584706593,entertainment,53.81,0,fraud_Dare-Marvin,41.057433,-73.017606
26526907,044-04-7942,180080044102394,Jessica,Johnson,F,91054 Ford Rapid Suite 607,Dublin,CA,94568,37.7166,-121.9226,46016,Mental health nurse,1956-12-02,141240418636,adults_50up_female_urban.json,9335356636f28a6650576ccac9854c4b,2019-12-03,10:15:42,1575348342,shopping_pos,58.63,0,fraud_Pouros-Haag,38.643805,-122.151443
2049544,183-75-4378,3562203437736436,Kristen,Johnson,F,443 Michael Walk,Palo Alto,CA,94306,37.418,-122.1274,92558,Forensic scientist,1988-09-15,260966594066,adults_2550_female_urban.json,819a2ab4dbabf70df30f474cab8fb581,2020-12-30,16:48:41,1609327121,travel,114.45,0,fraud_Jerde-Hermann,38.348833,-122.153531
3568239,473-71-0103,4797251840703398216,Eduardo,Peters,M,37209 Stewart Stravenue,Jonesboro,AR,72401,35.833,-90.6965,77249,Nutritional therapist,1992-10-15,440183628990,adults_2550_male_urban.json,0104a77b051dc9037965b1cb9e368726,2020-08-02,17:24:56,1596369296,home,53.58,0,"fraud_O'Connell, Botsford and Hand",34.96836,-90.974265
4875347,038-28-8544,4321938121905217367,Timothy,Byrd,M,59838 Sylvia Brook Apt. 482,Princeton,NJ,8540,40.3666,-74.6408,52304,Water engineer,1991-06-05,246512849319,adults_2550_male_urban.json,b1ea52565b3196198aa65a5fe427baa5,2020-01-31,13:52:36,1580458956,entertainment,91.07,0,fraud_Gibson-Deckow,40.284785,-75.322563
10462012,505-69-8940,30139114781511,Sydney,Morton,F,83930 Kenneth Plaza,Dewy Rose,GA,30634,34.1853,-82.9434,2281,Financial planner,1964-04-21,611530540020,adults_50up_female_rural.json,8a3c875e6a6b7b98dc605e9a5ea56f1c,2019-05-03,05:12:53,1556840573,gas_transport,56.3,0,"fraud_Greenholt, Jacobi and Gleason",33.572747,-83.401632
25444858,865-85-4784,213116773295370,Trevor,Smith,M,7548 Hill Expressway Suite 604,Zephyrhills,FL,33542,28.2303,-82.1779,94033,"Surveyor, rural practice",1970-05-18,506563656961,adults_50up_male_urban.json,395f7c6730028ca16c457b950c09b4cf,2020-03-07,05:07:40,1583537860,food_dining,69.16,0,fraud_Daugherty-Thompson,28.871617,-82.468424
29557975,882-18-0448,4574394728347399,Toni,Roy,F,489 Wesley Walk,Bronx,NY,10452,40.8376,-73.9216,1382480,Geographical information systems officer,1982-07-03,226338910658,adults_2550_female_urban.json,824df8244ce9b0bc71386040c17e7c00,2019-11-17,17:40:17,1573992617,shopping_pos,17.67,0,fraud_Botsford Ltd,40.669706,-73.765024
25125821,717-10-2990,4622398474225677,Nicole,Horton,F,882 Jamie Pine,Bradenton,FL,34207,27.4394,-82.5778,216518,Sports coach,2008-02-20,531068117177,young_adults_female_urban.json,26c59c4d05d7fb7d009135774a487991,2019-03-16,03:09:23,1552685963,gas_transport,46.08,0,fraud_Ledner-Pfannerstill,28.174083,-83.567374
3686999,245-20-0717,4192743126665602336,James,Strong,M,8062 Chavez Isle Suite 267,Shelby,NC,28152,35.2689,-81.5337,52833,Corporate treasurer,1993-03-18,59675338223,adults_2550_male_urban.json,84d4e9c48b2c6d827f2e888d54340bd3,2019-11-23,14:44:51,1574500491,shopping_net,105.58,0,fraud_Schmidt and Sons,34.935119,-81.101134
19036376,706-89-4159,4941616217493672,Joseph,Frazier,M,434 Justin Island,Ocean Gate,NJ,8740,39.926,-74.1351,2010,Nutritional therapist,2002-06-27,285025243075,young_adults_male_rural.json,7f7fcb24fcd871e5d040fb26f58fe6a2,2020-11-10,19:25:58,1605016558,kids_pets,18.3,0,fraud_Swift PLC,39.987846,-74.879472
4513451,448-72-5929,639037448599,Max,Ware,M,9646 Ruiz Ferry Suite 275,Hope,RI,2831,41.7516,-71.5612,3515,Broadcast presenter,2002-02-21,454900253457,young_adults_male_urban.json,f15f3725e90fe1ab0c525934752b3754,2020-12-09,20:33:25,1607526205,personal_care,22.65,0,fraud_Wilkinson LLC,41.184893,-70.660306
62459,022-67-8359,4359119800352988,Phyllis,Bennett,F,7954 Richards Rapid,Saint George,UT,84790,37.0831,-113.5581,74901,Rural practice surveyor,2002-11-11,777392788648,young_adults_female_urban.json,9734965852d9a9a4d07b2f66cda88073,2019-04-13,05:19:07,1555112947,gas_transport,75.23,0,"fraud_Raynor, Reinger and Hagenes",37.750529,-113.242404
26303129,106-44-2107,4928047966849,Jessica,Thompson,F,1187 Cynthia Common Apt. 474,Ontario,OR,97914,44.0416,-116.9783,19205,"Engineer, building services",1961-06-30,105763511496,adults_50up_female_urban.json,d59a0bc375d844f8ff0549055321b1b5,2020-07-04,12:02:38,1593844358,home,98.5,0,fraud_Altenwerth-Kilback,44.354527,-116.112624
1598486,232-81-5841,583935426986,Latoya,Bennett,F,9898 Margaret Station,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Outdoor activities/education manager,1977-08-13,628494987339,adults_2550_female_urban.json,38a4492870e2f82b81f73d4b1b84b822,2019-11-25,12:51:44,1574666504,shopping_pos,70.55,0,"fraud_Goyette, Howell and Collier",40.146983,-75.199248
8578881,857-53-7173,5271325248969653,Donald,Sherman,M,3747 Allen Mall,Saint Louis,MO,63137,38.7468,-90.2131,927396,"Horticulturist, commercial",1999-02-12,734927484532,young_adults_male_urban.json,8b41eb30aac764d342fc04695ea1050e,2020-06-19,19:15:55,1592574355,health_fitness,26.93,0,fraud_Schumm PLC,37.867518,-91.03038
21528457,031-27-0576,4108665627141701,Christopher,Simpson,M,7784 Donna Stravenue Suite 448,Hayward,CA,94545,37.6332,-122.0971,177085,Hydrogeologist,1995-02-01,397019225976,adults_2550_male_urban.json,7614d5fd85eeb4303f9417c1d115a668,2020-05-04,16:43:44,1588590824,food_dining,15.54,0,fraud_Jakubowski Group,38.594883,-121.308265
12470292,325-81-3686,4095614027899235466,Jesse,Melendez,M,9015 Marcus Fields Apt. 972,Palos Verdes Peninsula,CA,90274,33.7866,-118.2987,25209,Air traffic controller,2007-09-30,663645190107,young_adults_male_urban.json,91818747a5d3ce28825d3b1ba60deee2,2019-05-11,02:22:56,1557521576,grocery_net,57.68,0,fraud_Skiles-Ankunding,33.206203,-118.914213
2216607,343-40-8575,2299504364569647,Kara,Wilson,F,618 Melissa Street,Norwood,MA,2062,42.1868,-71.2033,28602,Public relations account executive,1990-04-05,238947729251,adults_2550_female_urban.json,05e1bed54d591a7f3d14936277ad466e,2020-10-30,15:50:52,1604053252,kids_pets,2.78,0,fraud_Bode-Rempel,42.387607,-71.219636
9400251,545-43-8257,503802315211,Michael,Harmon,M,612 Middleton Drives,Bend,OR,97702,44.0223,-121.2985,105390,Biomedical engineer,1961-01-07,124351293050,adults_50up_male_urban.json,9cb92738cd4e025f7282aad2af760397,2019-07-31,07:46:28,1564539388,misc_pos,8.55,0,fraud_Howe Ltd,44.905314,-121.471054
29932111,595-40-1129,6537549510556215,Kiara,Shepherd,F,56366 Nelson Extensions Suite 679,Buena Park,CA,90621,33.8772,-117.9893,80266,Trade mark attorney,1975-07-20,467329574793,adults_2550_female_urban.json,c4c1ad01a49577f10f5f1dc5b5ac7ffe,2019-09-28,14:23:41,1569660821,shopping_net,107.57,0,"fraud_Labadie, Treutel and Bode",33.782328,-118.255109
7664521,338-86-1249,6572957463180113,Samantha,Thompson,F,0242 Hood Springs Apt. 089,San Mateo,CA,94404,37.5538,-122.27,131801,Camera operator,1961-10-02,689102490338,adults_50up_female_urban.json,05a716a1c50444b634e4a6814ef29b7d,2019-04-16,02:48:43,1555363123,grocery_net,1.49,0,fraud_Ortiz Group,37.117158,-122.696199
18205753,857-89-0943,4156850152592,Kristi,Harrington,F,331 Kelly Shores,Athens,AL,35613,34.8317,-86.8867,53253,"Scientist, biomedical",1993-01-01,728692281294,adults_2550_female_urban.json,928163d167fd6e5723486dd712ee424f,2020-12-31,19:50:31,1609424431,travel,59.66,0,fraud_Block-Hauck,35.580528,-87.788059
31312495,484-37-5431,6589960335634839,Jeremy,Bird,M,33699 Arias Course Suite 450,San Diego,CA,92103,32.7466,-117.1636,1241364,Event organiser,1982-09-10,244761337748,adults_2550_male_urban.json,a94f439fdd24bec9e6172e8cc2842537,2019-03-16,05:06:50,1552693010,gas_transport,86.43,0,fraud_Koss and Sons,33.084458,-116.751269
4594362,756-93-9618,30093286691646,Kevin,Miranda,M,157 Jennings Glen Suite 205,Hazleton,PA,18201,40.9488,-75.9563,39599,"Scientist, clinical (histocompatibility and immunogenetics)",2002-11-10,149116193648,young_adults_male_urban.json,7578c4c55de7c16ca0c9503f60275018,2019-08-07,13:00:30,1565163030,misc_net,2.01,0,fraud_Donnelly PLC,41.357098,-75.320686
13654218,374-39-2343,502002537384,Sara,West,F,6869 Sarah Street,Bonney Lake,WA,98391,47.143,-122.1644,44309,Call centre manager,2000-11-25,245271448578,young_adults_female_urban.json,a54c2b3ca4fe7161ccf773bbc5e5484e,2020-01-25,13:34:09,1579939449,shopping_pos,96.24,0,fraud_Morissette PLC,46.240039,-123.074019
31788538,275-30-3309,180078694498450,Erin,Green,F,30407 Michael Extension Apt. 758,Mauldin,SC,29662,34.7807,-82.3035,15090,"Engineer, biomedical",1965-04-21,283146147977,adults_50up_female_urban.json,b6c26293b47749b82ea3dd64857cba7b,2020-09-19,19:55:44,1600525544,kids_pets,11.18,0,fraud_Gottlieb Group,34.277641,-81.812486
14750355,178-06-2651,6500933396379020,Susan,Wade,F,878 Sherry Circles,Oklahoma City,OK,73115,35.4449,-97.446,640470,"Surveyor, minerals",1986-12-17,676596058453,adults_2550_female_urban.json,e58a69ad039e84454c9659c0dec213c0,2020-09-29,12:35:08,1601363108,kids_pets,243.22,0,fraud_Rau-Robel,36.326776,-97.329095
1294913,299-70-2818,3594730379385048,Yolanda,Johnson,F,935 Joshua Road,Henderson,NC,27537,36.36,-78.3906,41608,"Designer, blown glass/stained glass",1995-05-19,153482288061,adults_2550_female_urban.json,1e70c04a1703a1cd1f841a78fe185b10,2019-05-26,02:35:51,1558818351,grocery_pos,78.14,0,"fraud_Goldner, Kovacek and Abbott",35.953246,-79.245985
23427665,091-67-4397,4350359836945764,Melissa,Graham,F,99217 Monica Trail Suite 542,San Francisco,CA,94102,37.7813,-122.4167,805301,Human resources officer,1980-08-22,152416757293,adults_2550_female_urban.json,c1571505ac0f6c7b296ad46749e7c341,2020-01-24,12:08:07,1579847887,entertainment,65.68,0,fraud_Johns Inc,37.515369,-122.380015
10847611,255-95-8261,3535255337838906,Robin,Lee,F,7358 Wilkins Lodge,New Ringgold,PA,17960,40.7149,-75.9484,3868,Podiatrist,1993-12-09,997570984325,adults_2550_female_urban.json,2c68d9bf69048ec7747f693122d595be,2020-06-07,15:31:52,1591524112,health_fitness,15.98,0,"fraud_Mueller, Gerhold and Mueller",41.07824,-76.938138
8532216,861-75-2725,4131982611859318,Roy,Lewis,M,2063 Tiffany Lake Apt. 164,Meraux,LA,70075,29.9335,-89.9214,4417,"Therapist, music",2002-07-14,468446618998,young_adults_male_urban.json,79d5535309de609e34ff9b8cb60787d0,2019-02-19,02:44:26,1550524466,gas_transport,97.93,0,fraud_Cummings LLC,29.393464,-90.664636
16964769,263-60-2571,676293293574,David,Floyd,M,22459 William Stream Apt. 264,West Palm Beach,FL,33414,26.6627,-80.253,459921,Radiation protection practitioner,1979-03-16,931478057946,adults_2550_male_urban.json,b498acd20e4a2a92b4c676bd3cb6e139,2020-12-03,16:52:22,1606994542,personal_care,19.92,0,"fraud_Kihn, Brakus and Goyette",26.69803,-80.152623
7252630,056-48-1843,4045166311978,Timothy,Torres,M,30339 Reynolds Shores,Almond,WI,54909,44.2898,-89.3584,2181,Environmental education officer,1966-02-03,989821433151,adults_50up_male_rural.json,61fee8e7b1bf096813d563ee964fd764,2020-04-22,22:43:58,1587575638,food_dining,67.29,0,fraud_Haag-Blanda,43.665126,-88.821206
25538495,155-67-9137,4484286950327316736,Joshua,Manning,M,7510 James Forest,Washington Crossing,PA,18977,40.2849,-74.8778,4291,Advertising account planner,1963-05-27,693640653558,adults_50up_male_urban.json,1aae7043044c5a8518b3b9f91b3bcebc,2019-07-04,10:29:57,1562216397,misc_net,1.19,0,"fraud_Jones, Sawayn and Romaguera",39.942581,-74.12992
19467926,093-84-0647,2313728392708941,Tracy,Middleton,M,27990 Medina Field Suite 423,Crystal Lake,IL,60014,42.2308,-88.3324,59670,Media buyer,1959-07-27,431466747331,adults_50up_male_urban.json,02c633874871926ba279609d70779a24,2019-08-11,02:01:41,1565469101,misc_pos,100.25,0,fraud_Herzog Ltd,41.590204,-88.572746
32807001,877-71-6773,6584470337199950,Evan,Jones,M,828 Sara Mall,Belleville,IL,62226,38.5352,-90.0006,95666,"Nurse, mental health",1967-05-16,10569574395,adults_50up_male_urban.json,b6c97051feeb3f3a8bfa6e3f73a185c2,2019-11-27,10:18:53,1574830133,shopping_pos,1.34,0,fraud_Kihn Inc,38.022687,-89.159713
10868412,371-97-2474,3515282325100051,Kayla,Hardy,F,899 Richards Road Suite 503,Las Vegas,NV,89169,36.1234,-115.1429,1417793,Industrial/product designer,1978-12-17,760481169339,adults_2550_female_urban.json,1208da81b40bab7cb7a743581c854065,2019-02-01,02:10:20,1548967220,gas_transport,72.2,0,fraud_Mraz-Herzog,36.100197,-116.131502
21351515,353-57-8998,2236469481639416,Aaron,Elliott,M,9371 Vance Route,Bellevue,MI,49021,42.4525,-85.0489,6182,Theatre director,1974-12-19,237920128156,adults_2550_male_urban.json,0104042b6446ca3527359a70626cb871,2019-02-10,04:14:12,1549752252,gas_transport,53.73,0,fraud_Parisian and Sons,41.785803,-85.319026
32635851,871-94-2104,345969592213102,Eric,Mitchell,M,4280 Christopher Parkways Suite 794,Menard,TX,76859,30.9119,-99.7847,1982,Legal executive,1998-12-30,716230647033,adults_2550_male_rural.json,43874e2f1fb1e9e2cb5cd7ab0a9de697,2019-02-15,11:13:04,1550209384,grocery_net,63.53,0,fraud_Jaskolski-Dibbert,31.596166,-99.025446
29342442,076-05-7713,4349033177052028689,Jo,Brooks,F,4285 Max Extension Apt. 764,Pine Bluff,AR,71603,34.1897,-92.0448,51670,Education administrator,1990-06-14,641120010442,adults_2550_female_urban.json,d0cad30a5bb0c4b5302f5de5acd8a44e,2019-11-02,15:13:38,1572687818,shopping_net,67.85,0,fraud_Medhurst PLC,34.974016,-91.878285
18241083,174-99-4270,4712620992398418,Joan,Mcdonald,F,49037 Taylor Plaza,Covina,CA,91722,34.0972,-117.9065,78868,Secondary school teacher,1984-08-28,232221323042,adults_2550_female_urban.json,2dab286fcd2d41800bfff90c541d73cf,2020-06-07,13:16:30,1591515990,health_fitness,37.92,0,"fraud_Torp, Muller and Borer",34.205559,-118.881351
